_id,licencePlate,name,description,status,created.$date,projectOwnerId,primaryTechnicalLeadId,secondaryTechnicalLeadId,ministry,cluster,productionQuota.cpu,productionQuota.memory,productionQuota.storage,testQuota.cpu,testQuota.memory,testQuota.storage,developmentQuota.cpu,developmentQuota.memory,developmentQuota.storage,toolsQuota.cpu,toolsQuota.memory,toolsQuota.storage,commonComponents.noServices
"644074dd3bc118c0042d7cc3","59e31e","PlatformSecurityTesting (dev)","Test project to figure out IDIR, Azure AD integration and migration activities for existing GitHub users.","ACTIVE","2021-10-13T19:00:06Z","6440722965a2db2792841add","6440722165a2db2792841a34","6440722c65a2db2792841b18","CITZ","KLAB","CPU_REQUEST_4_LIMIT_8","MEMORY_REQUEST_16_LIMIT_32","STORAGE_64","CPU_REQUEST_4_LIMIT_8","MEMORY_REQUEST_16_LIMIT_32","STORAGE_64","CPU_REQUEST_4_LIMIT_8","MEMORY_REQUEST_16_LIMIT_32","STORAGE_64","CPU_REQUEST_2_LIMIT_4","MEMORY_REQUEST_8_LIMIT_16","STORAGE_64","true"
"644074dd3bc118c0042d7cc4","a23091","AGautomate (dev)","A project set to work out how to manage a project with configuration via ArgoCD","ACTIVE","2021-12-10T00:31:32Z","6440721f65a2db2792841a00","6440721f65a2db2792841a00","AG","KLAB","CPU_REQUEST_4_LIMIT_8","MEMORY_REQUEST_16_LIMIT_32","STORAGE_64","CPU_REQUEST_4_LIMIT_8","MEMORY_REQUEST_16_LIMIT_32","STORAGE_64","CPU_REQUEST_4_LIMIT_8","MEMORY_REQUEST_16_LIMIT_32","STORAGE_64","CPU_REQUEST_2_LIMIT_4","MEMORY_REQUEST_8_LIMIT_16","STORAGE_64","true"
"644074dd3bc118c0042d7cc5","aa5d42","test (dev)","test","ACTIVE","2022-12-19T23:10:24Z","6440722865a2db2792841aca","6440722865a2db2792841aca","PSA","KLAB","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","true"
"644074dd3bc118c0042d7cc6","b01faf","Vault Test project (dev)","A test project set created to test Vault service.","ACTIVE","2022-06-14T20:42:33Z","6440721f65a2db2792841a07","6440721f65a2db2792841a06","CITZ","KLAB","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","true"
"644074dd3bc118c0042d7cc7","bd3b6d","billy acs test 3 (dev)","Billy Acs Test 3","ACTIVE","2022-09-06T20:39:07Z","6440722165a2db2792841a35","6440722165a2db2792841a35","CITZ","KLAB","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","true"
"644074dd3bc118c0042d7cc8","be8a16","RunWhen PoC (dev)","This is a test project set that will be used to test RunWhen SRE Framework components","ACTIVE","2022-09-21T00:02:58Z","6440721f65a2db2792841a01","6440721f65a2db2792841a06","6440722c65a2db2792841b1d","CITZ","KLAB","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","true"
"644074dd3bc118c0042d7cc9","cb3188","Billy ACS test4 (dev)","Billy ACS Test4","ACTIVE","2022-09-06T22:06:08Z","6440722165a2db2792841a35","6440722165a2db2792841a35","CITZ","KLAB","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","true"
"644074dd3bc118c0042d7cca","d6dd59","test request (dev)","Oamar test","ACTIVE","2023-03-03T00:03:54Z","6440722865a2db2792841aca","6440722165a2db2792841a35","CITZ","KLAB","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","true"
"644074dd3bc118c0042d7ccb","d8d909","Test CrunchyDB (dev)","This is a test project set to experiment with CrunchyDB config and resource settings.","ACTIVE","2022-05-02T21:21:50Z","6440722c65a2db2792841b27","6440722c65a2db2792841b1d","6440721f65a2db2792841a07","CITZ","KLAB","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","true"
"644074dd3bc118c0042d7ccc","e11dbf","Test PREFECT ETL Tool (dev)","a test project set created for FOI Modernization team to test our a new ETL tool - PREFECT","ACTIVE","2022-07-04T21:31:38Z","6440722b65a2db2792841b04","6440722665a2db2792841aa7","CITZ","KLAB","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","true"
"644074dd3bc118c0042d7ccd","e34374","Demo Monolith to Microservices App (dev)","This app demonstrates a proof of concept to convert monolithic apps to microservices and host them on the OpenShift Platform. This will only require a maximum of 2 namespaces. One namespace should also be sufficient.","ACTIVE","2022-06-06T20:58:04Z","6440722765a2db2792841aaa","6440722765a2db2792841aaa","CITZ","KLAB","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","CPU_REQUEST_0_5_LIMIT_1_5","MEMORY_REQUEST_2_LIMIT_4","STORAGE_1","true"
